340.7	19.898	39.796
342.1	19.8342	39.6684
343.4	20.0893	40.1786
344.8	20.1531	40.3062
346.2	20.2168	40.4336
347.5	20.2806	40.5612
348.9	20.0893	40.1786
350.2	20.0893	40.1786
351.6	20.0893	40.1786
352.9	20.4719	40.9438
354.3	20.5357	41.0714
355.7	20.5995	41.199
357	20.5995	41.199
358.4	20.6633	41.3266
359.7	20.7908	41.5816
361.1	20.7908	41.5816
362.4	20.9821	41.9642
363.8	21.0459	42.0918
365.2	21.1097	42.2194
366.5	21.1735	42.347
367.9	21.3648	42.7296
369.2	21.4286	42.8572
370.6	21.4923	42.9846
371.9	21.5561	43.1122
373.3	21.5561	43.1122
374.7	21.5561	43.1122
376	21.6199	43.2398
377.4	21.6199	43.2398
378.7	21.6837	43.3674
380.1	21.875	43.75
381.4	21.9388	43.8776
382.8	21.9388	43.8776
384.2	21.9388	43.8776
385.5	21.9388	43.8776
386.9	22.0026	44.0052
388.2	22.0026	44.0052
389.6	22.3852	44.7704
391	22.3852	44.7704
392.3	22.3852	44.7704
393.7	22.449	44.898
395	22.449	44.898
396.4	22.3852	44.7704
397.7	22.3214	44.6428
399.1	22.2577	44.5154
400.5	22.2577	44.5154
401.8	22.2577	44.5154
403.2	22.3214	44.6428
404.5	22.2577	44.5154
405.9	22.2577	44.5154
407.2	22.1939	44.3878
408.6	22.1301	44.2602
410	22.1301	44.2602
411.3	22.1301	44.2602
412.7	22.3214	44.6428
414	22.3852	44.7704
415.4	22.3852	44.7704
416.7	22.3214	44.6428
418.1	22.1301	44.2602
419.5	22.1301	44.2602
420.8	22.1301	44.2602
422.2	22.0663	44.1326
423.5	21.9388	43.8776
424.9	21.9388	43.8776
426.2	21.9388	43.8776
427.6	22.0026	44.0052
429	22.0663	44.1326
430.3	22.1301	44.2602
431.7	22.1939	44.3878
433	22.2577	44.5154
434.4	22.6403	45.2806
435.7	22.7041	45.4082
437.1	23.2143	46.4286
438.5	23.2781	46.5562
439.8	23.9158	47.8316
441.2	23.9796	47.9592
442.5	24.0434	48.0868
443.9	24.1071	48.2142
445.2	24.0434	48.0868
446.6	24.0434	48.0868
448	23.9796	47.9592
449.3	24.0434	48.0868
450.7	24.1071	48.2142
452	24.1709	48.3418
453.4	24.2347	48.4694
454.8	24.3622	48.7244
456.1	24.6811	49.3622
457.5	24.7449	49.4898
458.8	25	50
460.2	24.8724	49.7448
461.5	24.7449	49.4898
462.9	24.6811	49.3622
464.3	24.2347	48.4694
465.6	24.2347	48.4694
467	24.2347	48.4694
468.3	24.2347	48.4694
469.7	24.2985	48.597
471	24.2985	48.597
472.4	24.2985	48.597
473.8	24.2985	48.597
475.1	24.3622	48.7244
476.5	24.426	48.852
477.8	24.426	48.852
479.2	24.3622	48.7244
480.5	24.2985	48.597
481.9	24.2347	48.4694
483.3	24.1709	48.3418
484.6	24.1071	48.2142
486	24.0434	48.0868
487.3	23.9796	47.9592
488.7	23.9158	47.8316
490	23.5969	47.1938
491.4	23.5332	47.0664
492.8	23.4056	46.8112
494.1	23.1505	46.301
495.5	22.8954	45.7908
496.8	22.7679	45.5358
498.2	22.8316	45.6632
499.5	22.8316	45.6632
500.9	22.7679	45.5358
502.3	22.2577	44.5154
503.6	22.1939	44.3878
505	21.9388	43.8776
506.3	21.9388	43.8776
507.7	21.4923	42.9846
509	21.3648	42.7296
510.4	21.3648	42.7296
511.8	21.0459	42.0918
513.1	20.9821	41.9642
514.5	20.4719	40.9438
515.8	20.3444	40.6888
517.2	19.9617	39.9234
518.6	19.898	39.796
519.9	19.8342	39.6684
521.3	19.7704	39.5408
522.6	19.7066	39.4132
524	19.4515	38.903
525.3	19.324	38.648
526.7	19.0689	38.1378
528.1	19.0051	38.0102
529.4	18.6862	37.3724
530.8	18.75	37.5
532.1	18.75	37.5
533.5	19.0689	38.1378
534.8	19.1327	38.2654
536.2	18.6224	37.2448
537.6	18.5587	37.1174
538.9	18.176	36.352
540.3	18.0485	36.097
541.6	17.602	35.204
543	17.602	35.204
544.3	17.5383	35.0766
545.7	17.5383	35.0766
547.1	17.5383	35.0766
548.4	17.5383	35.0766
549.8	17.5383	35.0766
551.1	17.1556	34.3112
552.5	17.0918	34.1836
553.8	17.0281	34.0562
555.2	16.8367	33.6734
556.6	16.773	33.546
557.9	16.3903	32.7806
559.3	16.3265	32.653
560.6	16.2628	32.5256
562	16.199	32.398
563.3	16.199	32.398
564.7	15.9439	31.8878
566.1	15.8801	31.7602
567.4	15.8163	31.6326
568.8	15.7526	31.5052
570.1	15.3699	30.7398
571.5	15.3061	30.6122
572.9	15.3061	30.6122
574.2	15.2423	30.4846
575.6	15.1786	30.3572
576.9	14.9872	29.9744
578.3	14.9235	29.847
579.6	14.9235	29.847
581	14.9235	29.847
582.4	14.9235	29.847
583.7	14.9235	29.847
585.1	14.8597	29.7194
586.4	14.7959	29.5918
587.8	14.7321	29.4642
589.1	14.6046	29.2092
590.5	14.6046	29.2092
591.9	14.4133	28.8266
593.2	14.3495	28.699
594.6	14.4133	28.8266
595.9	14.2219	28.4438
597.3	14.1582	28.3164
598.6	14.1582	28.3164
600	14.0944	28.1888
601.4	14.0944	28.1888
602.7	14.0944	28.1888
604.1	14.0944	28.1888
605.4	14.0306	28.0612
606.8	13.9668	27.9336
608.1	13.9031	27.8062
609.5	13.5204	27.0408
610.9	13.2653	26.5306
612.2	13.1378	26.2756
613.6	12.6276	25.2552
614.9	12.5	25
616.3	12.2449	24.4898
617.6	11.9898	23.9796
619	11.926	23.852
620.4	11.8622	23.7244
621.7	11.7985	23.597
623.1	11.7347	23.4694
624.4	11.7347	23.4694
625.8	11.7347	23.4694
627.1	11.7347	23.4694
628.5	11.7347	23.4694
629.9	11.7347	23.4694
631.2	11.6709	23.3418
632.6	11.6071	23.2142
633.9	11.5434	23.0868
635.3	11.2883	22.5766
636.7	11.2883	22.5766
638	11.2883	22.5766
639.4	11.2883	22.5766
640.7	11.2883	22.5766
642.1	11.0969	22.1938
643.4	11.0969	22.1938
644.8	11.0332	22.0664
646.2	10.9694	21.9388
647.5	10.9056	21.8112
648.9	10.523	21.046
650.2	10.4592	20.9184
651.6	10.3954	20.7908
652.9	10.2041	20.4082
654.3	10.0128	20.0256
655.7	10.0128	20.0256
657	10.0128	20.0256
658.4	10.0128	20.0256
659.7	10.0765	20.153
661.1	10.0765	20.153
662.4	10.0765	20.153
663.8	10.0765	20.153
665.2	10.0765	20.153
666.5	10.0765	20.153
667.9	9.949	19.898
669.2	9.8852	19.7704
670.6	9.7577	19.5154
671.9	9.6939	19.3878
673.3	9.6939	19.3878
674.7	9.6301	19.2602
676	9.5663	19.1326
677.4	9.5026	19.0052
678.7	9.5026	19.0052
680.1	9.5026	19.0052
681.4	9.4388	18.8776
682.8	9.375	18.75
684.2	9.3112	18.6224
685.5	9.2474	18.4948
686.9	9.1837	18.3674
688.2	8.9286	17.8572
689.6	8.8648	17.7296
691	8.801	17.602
692.3	8.6097	17.2194
693.7	8.6097	17.2194
695	8.5459	17.0918
696.4	8.6097	17.2194
697.7	8.5459	17.0918
699.1	8.4821	16.9642
700.5	8.2908	16.5816
701.8	8.1633	16.3266
703.2	8.0995	16.199
704.5	8.0995	16.199
705.9	8.0995	16.199
707.2	8.0995	16.199
708.6	8.0357	16.0714
710	7.8444	15.6888
711.3	7.6531	15.3062
712.7	7.398	14.796
714	7.3342	14.6684
715.4	7.2704	14.5408
716.7	7.2704	14.5408
718.1	7.2704	14.5408
719.5	7.2066	14.4132
720.8	7.1429	14.2858
722.2	7.1429	14.2858
723.5	7.1429	14.2858
724.9	7.0791	14.1582
726.2	7.0153	14.0306
727.6	7.0153	14.0306
729	7.0153	14.0306
730.3	7.0153	14.0306
731.7	7.0153	14.0306
733	7.0153	14.0306
734.4	7.0153	14.0306
735.7	7.0153	14.0306
737.1	7.0791	14.1582
738.5	7.1429	14.2858
739.8	7.1429	14.2858
741.2	7.1429	14.2858
742.5	7.1429	14.2858
743.9	7.1429	14.2858
745.2	7.1429	14.2858
746.6	7.1429	14.2858
748	7.1429	14.2858
749.3	7.2066	14.4132
750.7	7.2704	14.5408
752	7.3342	14.6684
753.4	7.398	14.796
754.8	7.4617	14.9234
756.1	7.4617	14.9234
757.5	7.4617	14.9234
758.8	7.4617	14.9234
760.2	7.4617	14.9234
761.5	7.4617	14.9234
762.9	7.4617	14.9234
764.3	7.4617	14.9234
765.6	7.4617	14.9234
767	7.4617	14.9234
768.3	7.4617	14.9234
769.7	7.4617	14.9234
771	7.5255	15.051
772.4	7.5255	15.051
773.8	7.5893	15.1786
775.1	7.5893	15.1786
776.5	7.5893	15.1786
777.8	7.5893	15.1786
779.2	7.5893	15.1786
780.5	7.5893	15.1786
781.9	7.5893	15.1786
783.3	7.5893	15.1786
784.6	7.5893	15.1786
786	7.5893	15.1786
787.3	7.5893	15.1786
788.7	7.5893	15.1786
790	7.6531	15.3062
791.4	7.7168	15.4336
792.8	7.7168	15.4336
794.1	7.7168	15.4336
795.5	7.7168	15.4336
796.8	7.7168	15.4336
798.2	7.7168	15.4336
799.5	7.9719	15.9438
800.9	7.9082	15.8164
802.3	7.8444	15.6888
803.6	7.7806	15.5612
805	7.7806	15.5612
806.3	7.7806	15.5612
807.7	7.7168	15.4336
809	7.6531	15.3062
810.4	7.5893	15.1786
811.8	7.5893	15.1786
813.1	7.5893	15.1786
814.5	7.5893	15.1786
815.8	7.5255	15.051
817.2	7.4617	14.9234
818.6	7.4617	14.9234
819.9	7.4617	14.9234
821.3	7.398	14.796
822.6	7.3342	14.6684
824	7.2704	14.5408
825.3	7.2066	14.4132
826.7	7.1429	14.2858
828.1	7.1429	14.2858
829.4	7.1429	14.2858
830.8	7.1429	14.2858
832.1	7.1429	14.2858
833.5	7.1429	14.2858
834.8	7.1429	14.2858
836.2	7.1429	14.2858
837.6	7.1429	14.2858
838.9	7.1429	14.2858
840.3	7.1429	14.2858
841.6	7.1429	14.2858
843	7.1429	14.2858
844.3	7.0791	14.1582
845.7	6.8878	13.7756
847.1	6.9515	13.903
848.4	6.824	13.648
849.8	6.9515	13.903
851.1	6.8878	13.7756
852.5	6.824	13.648
853.8	6.7602	13.5204
855.2	6.6964	13.3928
856.6	6.6327	13.2654
857.9	6.5689	13.1378
859.3	6.5051	13.0102
860.6	6.3776	12.7552
862	6.3776	12.7552
863.3	6.3776	12.7552
864.7	6.3776	12.7552
866.1	6.3776	12.7552
867.4	6.3138	12.6276
868.8	6.3138	12.6276
870.1	6.3138	12.6276
871.5	6.25	12.5
872.9	6.1862	12.3724
874.2	6.1862	12.3724
875.6	6.1224	12.2448
876.9	6.1862	12.3724
878.3	6.25	12.5
879.6	6.3138	12.6276
881	6.3138	12.6276
882.4	6.3138	12.6276
883.7	6.3138	12.6276
885.1	6.3138	12.6276
886.4	6.3138	12.6276
887.8	6.3138	12.6276
889.1	6.3138	12.6276
890.5	6.3776	12.7552
891.9	6.4413	12.8826
893.2	6.3776	12.7552
894.6	6.3138	12.6276
895.9	6.3138	12.6276
897.3	6.3138	12.6276
898.6	6.3138	12.6276
900	6.3138	12.6276
901.4	6.25	12.5
902.7	6.1862	12.3724
904.1	6.1862	12.3724
905.4	6.1224	12.2448
906.8	6.1224	12.2448
908.1	6.1224	12.2448
909.5	6.1224	12.2448
910.9	6.1224	12.2448
912.2	6.0587	12.1174
913.6	5.9949	11.9898
914.9	5.9949	11.9898
916.3	5.9949	11.9898
917.6	5.9311	11.8622
919	5.8673	11.7346
920.4	5.8036	11.6072
921.7	5.7398	11.4796
923.1	5.7398	11.4796
924.4	5.7398	11.4796
925.8	5.7398	11.4796
927.1	5.676	11.352
928.5	5.6122	11.2244
929.9	5.5485	11.097
931.2	5.5485	11.097
932.6	5.5485	11.097
933.9	5.5485	11.097
935.3	5.5485	11.097
936.7	5.5485	11.097
938	5.5485	11.097
939.4	5.5485	11.097
940.7	5.5485	11.097
942.1	5.5485	11.097
943.4	5.5485	11.097
944.8	5.5485	11.097
946.2	5.5485	11.097
947.5	5.5485	11.097
948.9	5.6122	11.2244
950.2	5.676	11.352
951.6	5.7398	11.4796
952.9	5.7398	11.4796
954.3	5.7398	11.4796
955.7	5.8036	11.6072
957	5.8673	11.7346
958.4	5.9311	11.8622
959.7	5.9949	11.9898
961.1	5.9949	11.9898
962.4	5.9949	11.9898
963.8	5.9949	11.9898
965.2	5.9949	11.9898
966.5	5.9949	11.9898
967.9	5.9949	11.9898
969.2	5.9949	11.9898
970.6	5.9949	11.9898
971.9	5.9949	11.9898
973.3	5.9949	11.9898
974.7	5.9949	11.9898
976	5.9949	11.9898
977.4	5.9311	11.8622
978.7	5.8673	11.7346
980.1	5.8036	11.6072
981.4	5.7398	11.4796
982.8	5.676	11.352
984.2	5.6122	11.2244
985.5	5.5485	11.097
986.9	5.4847	10.9694
988.2	5.4209	10.8418
989.6	5.4209	10.8418
991	5.4209	10.8418
992.3	5.3571	10.7142
993.7	5.2934	10.5868
995	5.2296	10.4592
996.4	5.1658	10.3316
997.7	4.9745	9.949
999.1	4.9745	9.949
1000.5	4.9745	9.949
1001.8	4.9107	9.8214
1003.2	4.8469	9.6938
1004.5	4.7832	9.5664
1005.9	4.7194	9.4388
1007.2	4.6556	9.3112
1008.6	4.6556	9.3112
1010	4.6556	9.3112
1011.3	4.6556	9.3112
1012.7	4.6556	9.3112
1014	4.6556	9.3112
1015.4	4.6556	9.3112
1016.7	4.6556	9.3112
1018.1	4.6556	9.3112
1019.5	4.6556	9.3112
1020.8	4.6556	9.3112
1022.2	4.6556	9.3112
1023.5	4.6556	9.3112
1024.9	4.5918	9.1836
1026.2	4.5281	9.0562
1027.6	4.5281	9.0562
1029	4.5281	9.0562
1030.3	4.5281	9.0562
1031.7	4.5281	9.0562
1033	4.5281	9.0562
1034.4	4.5281	9.0562
1035.7	4.5281	9.0562
1037.1	4.4643	8.9286
1038.5	4.4005	8.801
1039.8	4.4005	8.801
1041.2	4.4005	8.801
1042.5	4.3367	8.6734
1043.9	4.273	8.546
1045.2	4.2092	8.4184
1046.6	4.1454	8.2908
1048	4.0816	8.1632
1049.3	4.0816	8.1632
1050.7	4.0816	8.1632
1052	4.0179	8.0358
1053.4	4.0179	8.0358
1054.8	4.0179	8.0358
1056.1	4.0179	8.0358
1057.5	4.0179	8.0358
1058.8	4.0179	8.0358
1060.2	4.0179	8.0358
1061.5	3.9541	7.9082
1062.9	3.9541	7.9082
1064.3	3.9541	7.9082
1065.6	3.9541	7.9082
1067	3.9541	7.9082
1068.3	3.9541	7.9082
1069.7	3.9541	7.9082
1071	4.0179	8.0358
1072.4	4.0816	8.1632
1073.8	4.0816	8.1632
1075.1	4.0816	8.1632
1076.5	4.0816	8.1632
1077.8	4.0816	8.1632
1079.2	4.0816	8.1632
1080.5	4.0816	8.1632
1081.9	4.0816	8.1632
1083.3	4.1454	8.2908
1084.6	4.1454	8.2908
1086	4.0816	8.1632
1087.3	4.0816	8.1632
1088.7	4.0816	8.1632
1090	4.0179	8.0358
1091.4	3.9541	7.9082
1092.8	3.9541	7.9082
1094.1	3.9541	7.9082
1095.5	3.9541	7.9082
1096.8	3.9541	7.9082
1098.2	3.9541	7.9082
1099.5	3.8903	7.7806
1100.9	3.8265	7.653
1102.3	3.7628	7.5256
1103.6	3.7628	7.5256
1105	3.7628	7.5256
1106.3	3.7628	7.5256
1107.7	3.7628	7.5256
1109	3.699	7.398
1110.4	3.6352	7.2704
1111.8	3.6352	7.2704
1113.1	3.6352	7.2704
1114.5	3.6352	7.2704
1115.8	3.6352	7.2704
1117.2	3.699	7.398
1118.6	3.7628	7.5256
1119.9	3.7628	7.5256
1121.3	3.7628	7.5256
1122.6	3.7628	7.5256
1124	3.8903	7.7806
1125.3	3.8265	7.653
1126.7	3.7628	7.5256
1128.1	3.7628	7.5256
1129.4	3.7628	7.5256
1130.8	3.7628	7.5256
1132.1	3.7628	7.5256
1133.5	3.7628	7.5256
1134.8	3.7628	7.5256
1136.2	3.7628	7.5256
1137.6	3.699	7.398
1138.9	3.6352	7.2704
1140.3	3.6352	7.2704
1141.6	3.6352	7.2704
1143	3.6352	7.2704
1144.3	3.6352	7.2704
1145.7	3.5714	7.1428
1147.1	3.5714	7.1428
1148.4	3.5077	7.0154
1149.8	3.5077	7.0154
1151.1	3.5077	7.0154
1152.5	3.5077	7.0154
1153.8	3.5077	7.0154
1155.2	3.5077	7.0154
1156.6	3.5077	7.0154
1157.9	3.5077	7.0154
1159.3	3.5077	7.0154
1160.6	3.5077	7.0154
1162	3.3801	6.7602
1163.3	3.3801	6.7602
1164.7	3.3163	6.6326
1166.1	3.3163	6.6326
1167.4	3.3163	6.6326
1168.8	3.3163	6.6326
1170.1	3.3163	6.6326
1171.5	3.3163	6.6326
1172.9	3.3163	6.6326
1174.2	3.2526	6.5052
1175.6	3.2526	6.5052
1176.9	3.1888	6.3776
1178.3	3.1888	6.3776
1179.6	3.1888	6.3776
1181	3.1888	6.3776
1182.4	3.1888	6.3776
1183.7	3.125	6.25
1185.1	3.0612	6.1224
1186.4	3.0612	6.1224
1187.8	3.0612	6.1224
1189.1	3.0612	6.1224
1190.5	3.0612	6.1224
1191.9	3.125	6.25
1193.2	3.1888	6.3776
1194.6	3.1888	6.3776
1195.9	3.1888	6.3776
1197.3	3.1888	6.3776
1198.6	3.1888	6.3776
1200	3.125	6.25
1201.4	3.125	6.25
1202.7	3.125	6.25
1204.1	3.1888	6.3776
1205.4	3.1888	6.3776
1206.8	3.1888	6.3776
1208.1	3.1888	6.3776
1209.5	3.1888	6.3776
1210.9	3.1888	6.3776
1212.2	3.1888	6.3776
1213.6	3.1888	6.3776
1214.9	3.1888	6.3776
1216.3	3.1888	6.3776
1217.6	3.125	6.25
1219	3.0612	6.1224
1220.4	3.0612	6.1224
1221.7	3.0612	6.1224
1223.1	3.0612	6.1224
1224.4	3.0612	6.1224
1225.8	3.0612	6.1224
1227.1	3.0612	6.1224
1228.5	3.0612	6.1224
1229.9	3.0612	6.1224
1231.2	3.0612	6.1224
1232.6	3.0612	6.1224
1233.9	3.0612	6.1224
1235.3	3.0612	6.1224
1236.7	3.0612	6.1224
1238	3.0612	6.1224
1239.4	3.0612	6.1224
1240.7	3.0612	6.1224
1242.1	3.3163	6.6326
1243.4	3.3163	6.6326
1244.8	3.3163	6.6326
1246.2	3.3163	6.6326
1247.5	3.3163	6.6326
1248.9	3.3163	6.6326
1250.2	3.3163	6.6326
1251.6	3.3163	6.6326
1252.9	3.3163	6.6326
1254.3	3.3163	6.6326
1255.7	3.3163	6.6326
1257	3.3163	6.6326
1258.4	3.3163	6.6326
1259.7	3.3163	6.6326
1261.1	3.3163	6.6326
1262.4	3.2526	6.5052
1263.8	3.1888	6.3776
1265.2	3.1888	6.3776
1266.5	3.1888	6.3776
1267.9	3.125	6.25
1269.2	3.0612	6.1224
1270.6	2.9974	5.9948
1271.9	2.9337	5.8674
1273.3	2.9337	5.8674
1274.7	2.9337	5.8674
1276	2.8699	5.7398
1277.4	2.8061	5.6122
1278.7	2.8061	5.6122
1280.1	2.7423	5.4846
1281.4	2.7423	5.4846
1282.8	2.7423	5.4846
1284.2	2.7423	5.4846
1285.5	2.7423	5.4846
1286.9	2.6786	5.3572
1288.2	2.6148	5.2296
1289.6	2.6148	5.2296
1291	2.6148	5.2296
1292.3	2.6148	5.2296
1293.7	2.6148	5.2296
1295	2.6148	5.2296
1296.4	2.6148	5.2296
1297.7	2.6148	5.2296
1299.1	2.6148	5.2296
1300.5	2.6148	5.2296
1301.8	2.551	5.102
1303.2	2.4872	4.9744
1304.5	2.4872	4.9744
1305.9	2.4872	4.9744
1307.2	2.4872	4.9744
1308.6	2.551	5.102
1310	2.6148	5.2296
1311.3	2.6148	5.2296
1312.7	2.6148	5.2296
1314	2.6148	5.2296
1315.4	2.6148	5.2296
1316.7	2.6148	5.2296
1318.1	2.6148	5.2296
1319.5	2.6148	5.2296
1320.8	2.6148	5.2296
1322.2	2.6148	5.2296
1323.5	2.551	5.102
1324.9	2.4872	4.9744
1326.2	2.4872	4.9744
1327.6	2.4872	4.9744
1329	2.4872	4.9744
1330.3	2.4872	4.9744
1331.7	2.4872	4.9744
1333	2.4872	4.9744
1334.4	2.4872	4.9744
1335.7	2.4235	4.847
1337.1	2.3597	4.7194
1338.5	2.3597	4.7194
1339.8	2.3597	4.7194
1341.2	2.3597	4.7194
1342.5	2.3597	4.7194
1343.9	2.3597	4.7194
1345.2	2.3597	4.7194
1346.6	2.3597	4.7194
1348	2.2959	4.5918
1349.3	2.2321	4.4642
1350.7	2.2321	4.4642
1352	2.1684	4.3368
1353.4	2.1684	4.3368
1354.8	2.1684	4.3368
1356.1	2.1684	4.3368
1357.5	2.1684	4.3368
1358.8	2.1684	4.3368
1360.2	2.1684	4.3368
1361.5	2.1684	4.3368
1362.9	2.1684	4.3368
1364.3	2.1684	4.3368
1365.6	2.1684	4.3368
1367	2.1046	4.2092
1368.3	2.0408	4.0816
1369.7	2.0408	4.0816
1371	1.977	3.954
1372.4	1.977	3.954
1373.8	1.9133	3.8266
1375.1	1.8495	3.699
1376.5	1.8495	3.699
1377.8	1.7857	3.5714
1379.2	1.7857	3.5714
1380.5	1.7219	3.4438
1381.9	1.6582	3.3164
1383.3	1.6582	3.3164
1384.6	1.6582	3.3164
1386	1.6582	3.3164
1387.3	1.6582	3.3164
1388.7	1.5944	3.1888
1390	1.5306	3.0612
1391.4	1.5306	3.0612
1392.8	1.4668	2.9336
1394.1	1.4668	2.9336
1395.5	1.4031	2.8062
1396.8	1.3393	2.6786
1398.2	1.3393	2.6786
1399.5	1.3393	2.6786
1400.9	1.3393	2.6786
1402.3	1.3393	2.6786
1403.6	1.3393	2.6786
1405	1.3393	2.6786
1406.3	1.3393	2.6786
1407.7	1.3393	2.6786
1409	1.3393	2.6786
1410.4	1.3393	2.6786
1411.8	1.3393	2.6786
1413.1	1.3393	2.6786
1414.5	1.3393	2.6786
1415.8	1.3393	2.6786
1417.2	1.3393	2.6786
1418.6	1.3393	2.6786
1419.9	1.3393	2.6786
1421.3	1.3393	2.6786
1422.6	1.2755	2.551
1424	1.2117	2.4234
1425.3	1.148	2.296
1426.7	1.148	2.296
