1,2,0,1,0,54,55
1,2,0,1,0,55,56
1,2,0,1,0,49,57
1,2,0,1,0,49,58
1,2,0,1,0,55,58
1,2,0,1,0,50,59
1,2,0,1,0,50,60
1,2,0,1,0,51,59
1,2,0,1,0,53,57
1,2,0,1,0,52,57
1,2,0,1,0,52,59
1,2,0,1,0,54,58
1,2,0,1,0,56,60
1,2,0,1,0,55,60
1,2,0,1,0,59,61
1,2,0,1,0,60,61
1,2,0,1,0,57,62
1,2,0,1,0,59,63
1,2,0,1,0,59,64
1,2,0,1,0,57,63
1,2,0,1,0,57,65
1,2,0,1,0,60,66
1,2,0,1,0,58,62
1,2,0,1,0,58,66
1,2,0,1,0,60,67
1,2,0,1,0,58,68
1,2,0,1,0,61,64
1,2,0,1,0,62,66
1,2,0,1,0,62,68
1,2,0,1,0,62,65
1,2,0,1,0,61,67
1,2,0,1,0,63,66
1,2,0,1,0,61,62
1,2,0,1,0,61,63
1,2,0,1,0,63,64
1,2,0,1,0,62,63
1,2,0,1,0,63,65
1,2,0,1,0,66,68
1,2,0,1,0,61,66
1,2,0,1,0,66,67
1,2,0,1,0,61,69
1,2,0,1,0,61,70
1,2,0,1,0,62,71
1,2,0,1,0,62,72
1,2,0,1,0,63,73
1,2,0,1,0,62,74
1,2,0,1,0,63,69
1,2,0,1,0,64,69
1,2,0,1,0,63,72
1,2,0,1,0,65,72
1,2,0,1,0,66,71
1,2,0,1,0,68,71
1,2,0,1,0,66,70
1,2,0,1,0,67,70
1,2,0,1,0,61,76
1,2,0,1,0,66,75
1,2,0,1,0,74,75
1,2,0,1,0,75,76
1,2,0,1,0,73,76
1,2,0,1,0,74,76
1,2,0,1,0,73,75
1,2,0,1,0,72,78
1,2,0,1,0,73,74
1,2,0,1,0,70,77
1,2,0,1,0,69,76
1,2,0,1,0,72,74
1,2,0,1,0,71,74
1,2,0,1,0,74,76
1,2,0,1,0,73,75
1,2,0,1,0,70,76
1,2,0,1,0,69,73
1,2,0,1,0,69,77
1,2,0,1,0,72,73
1,2,0,1,0,71,75
1,2,0,1,0,71,78
1,2,0,1,0,70,75
1,2,0,1,0,73,79
1,2,0,1,0,69,80
1,2,0,1,0,71,81
1,2,0,1,0,72,81
1,2,0,1,0,70,80
1,2,0,1,0,69,79
1,2,0,1,0,72,79
1,2,0,1,0,72,82
1,2,0,1,0,71,83
1,2,0,1,0,70,83
1,2,0,1,0,70,84
1,2,0,1,0,74,81
1,2,0,1,0,69,85
1,2,0,1,0,71,86
1,2,0,1,0,78,87
1,2,0,1,0,77,88
1,2,0,1,0,75,83
1,2,0,1,0,76,80
1,2,0,1,0,79,83
1,2,0,1,0,81,82
1,2,0,1,0,81,83
1,2,0,1,0,81,86
1,2,0,1,0,79,80
1,2,0,1,0,79,83
1,2,0,1,0,80,81
1,2,0,1,0,80,85
1,2,0,1,0,80,84
1,2,0,1,0,79,85
1,2,0,1,0,79,81
1,2,0,1,0,79,82
1,2,0,1,0,83,86
1,2,0,1,0,80,83
1,2,0,1,0,83,84
1,2,0,1,0,80,81
1,2,0,1,0,84,89
1,2,0,1,0,80,88
1,2,0,1,0,81,87
1,2,0,1,0,82,90
1,2,0,1,0,79,90
1,2,0,1,0,83,89
1,2,0,1,0,86,87
1,2,0,1,0,81,90
1,2,0,1,0,80,89
1,2,0,1,0,79,88
1,2,0,1,0,85,88
1,2,0,1,0,83,87
1,2,0,1,0,78,90
1,2,0,1,0,77,89
1,2,0,1,0,87,88
1,2,0,1,0,89,90
1,2,0,1,0,88,91
1,2,0,1,0,87,92
1,2,0,1,0,90,92
1,2,0,1,0,89,91
1,2,0,1,0,88,93
1,2,0,1,0,90,93
1,2,0,1,0,90,94
1,2,0,1,0,87,95
1,2,0,1,0,89,95
1,2,0,1,0,89,96
1,2,0,1,0,87,97
1,2,0,1,0,88,98
1,2,0,1,0,91,92
1,2,0,1,0,92,94
1,2,0,1,0,92,95
1,2,0,1,0,92,97
1,2,0,1,0,91,93
1,2,0,1,0,93,95
1,2,0,1,0,91,92
1,2,0,1,0,91,98
1,2,0,1,0,91,96
1,2,0,1,0,93,98
1,2,0,1,0,92,93
1,2,0,1,0,93,94
1,2,0,1,0,95,97
1,2,0,1,0,91,95
1,2,0,1,0,95,96
1,2,0,1,0,93,95
1,2,0,1,0,92,99
1,2,0,1,0,91,100
1,2,0,1,0,96,101
1,2,0,1,0,93,102
1,2,0,1,0,94,102
1,2,0,1,0,95,101
1,2,0,1,0,97,99
1,2,0,1,0,92,102
1,2,0,1,0,91,101
1,2,0,1,0,93,100
1,2,0,1,0,98,100
1,2,0,1,0,95,99
1,2,0,1,0,99,100
1,2,0,1,0,101,102
1,2,0,1,0,102,103
1,2,0,1,0,101,104
1,2,0,1,0,101,105
1,2,0,1,0,100,105
1,2,0,1,0,102,106
1,2,0,1,0,100,107
1,2,0,1,0,102,107
1,2,0,1,0,101,108
1,2,0,1,0,99,106
1,2,0,1,0,99,108
1,2,0,1,0,99,109
1,2,0,1,0,100,110
1,2,0,1,0,104,112
1,2,0,1,0,104,108
1,2,0,1,0,105,110
1,2,0,1,0,106,109
1,2,0,1,0,103,107
1,2,0,1,0,103,111
1,2,0,1,0,106,108
1,2,0,1,0,105,107
1,2,0,1,0,105,106
1,2,0,1,0,107,108
1,2,0,1,0,105,106
1,2,0,1,0,106,107
1,2,0,1,0,105,108
1,2,0,1,0,103,106
1,2,0,1,0,104,105
1,2,0,1,0,107,110
1,2,0,1,0,108,109
1,2,0,1,0,109,111
1,2,0,1,0,110,112
1,2,0,1,0,107,108
1,2,0,1,0,109,113
1,2,0,1,0,109,114
1,2,0,1,0,104,115
1,2,0,1,0,103,116
1,2,0,1,0,110,117
1,2,0,1,0,103,118
1,2,0,1,0,104,119
1,2,0,1,0,110,120
1,2,0,1,0,110,115
1,2,0,1,0,103,120
1,2,0,1,0,104,113
1,2,0,1,0,109,116
1,2,0,1,0,111,121
1,2,0,1,0,112,122
1,2,0,1,0,115,116
1,2,0,1,0,114,116
1,2,0,1,0,115,117
1,2,0,1,0,118,120
1,2,0,1,0,113,119
1,2,0,1,0,115,119
1,2,0,1,0,113,116
1,2,0,1,0,115,120
1,2,0,1,0,115,116
1,2,0,1,0,113,120
1,2,0,1,0,113,120
1,2,0,1,0,116,118
1,2,0,1,0,116,120
1,2,0,1,0,117,120
1,2,0,1,0,113,115
1,2,0,1,0,113,114
1,2,0,1,0,113,123
1,2,0,1,0,116,121
1,2,0,1,0,115,122
1,2,0,1,0,118,124
1,2,0,1,0,120,124
1,2,0,1,0,119,123
1,2,0,1,0,116,124
1,2,0,1,0,115,123
1,2,0,1,0,113,121
1,2,0,1,0,120,122
1,2,0,1,0,117,122
1,2,0,1,0,114,121
1,2,0,1,0,112,123
1,2,0,1,0,111,124
1,2,0,1,0,121,122
1,2,0,1,0,123,124
1,2,0,1,0,124,125
1,2,0,1,0,121,125
1,2,0,1,0,122,126
1,2,0,1,0,123,126
1,2,0,1,0,122,127
1,2,0,1,0,124,127
1,2,0,1,0,124,128
1,2,0,1,0,121,129
1,2,0,1,0,123,129
1,2,0,1,0,123,130
1,2,0,1,0,122,131
1,2,0,1,0,121,132
1,2,0,1,0,127,129
1,2,0,1,0,125,129
1,2,0,1,0,126,131
1,2,0,1,0,125,132
1,2,0,1,0,127,129
1,2,0,1,0,125,126
1,2,0,1,0,126,127
1,2,0,1,0,125,127
1,2,0,1,0,127,128
1,2,0,1,0,126,129
1,2,0,1,0,129,130
1,2,0,1,0,129,132
1,2,0,1,0,125,128
1,2,0,1,0,126,130
1,2,0,1,0,127,131
1,2,0,1,0,125,126
1,2,0,1,0,129,133
1,2,0,1,0,126,134
1,2,0,1,0,125,135
1,2,0,1,0,128,136
1,2,0,1,0,130,133
1,2,0,1,0,127,136
1,2,0,1,0,125,136
1,2,0,1,0,132,135
1,2,0,1,0,126,133
1,2,0,1,0,127,134
1,2,0,1,0,129,135
1,2,0,1,0,131,134
1,2,0,1,0,134,135
1,2,0,1,0,133,136
1,2,0,1,0,134,137
1,2,0,1,0,136,138
1,2,0,1,0,133,137
1,2,0,1,0,134,139
1,2,0,1,0,136,139
1,2,0,1,0,133,140
1,2,0,1,0,135,138
1,2,0,1,0,135,140
1,2,0,1,0,133,144
1,2,0,1,0,136,143
1,2,0,1,0,135,141
1,2,0,1,0,134,142
1,2,0,1,0,137,138
1,2,0,1,0,138,140
1,2,0,1,0,138,141
1,2,0,1,0,137,142
1,2,0,1,0,139,140
1,2,0,1,0,137,138
1,2,0,1,0,137,139
1,2,0,1,0,138,139
1,2,0,1,0,139,143
1,2,0,1,0,137,140
1,2,0,1,0,140,144
1,2,0,1,0,138,143
1,2,0,1,0,137,144
1,2,0,1,0,139,142
1,2,0,1,0,140,141
1,2,0,1,0,139,140
1,2,0,1,0,138,145
1,2,0,1,0,138,146
1,2,0,1,0,140,146
1,2,0,1,0,137,147
1,2,0,1,0,137,148
1,2,0,1,0,142,147
1,2,0,1,0,139,145
1,2,0,1,0,143,145
1,2,0,1,0,139,147
1,2,0,1,0,141,146
1,2,0,1,0,140,148
1,2,0,1,0,144,148
1,2,0,1,0,146,147
1,2,0,1,0,145,148
1,2,0,1,0,145,149
1,2,0,1,0,146,149
1,2,0,1,0,147,150
1,2,0,1,0,148,150
1,2,0,1,0,147,151
1,2,0,1,0,147,152
1,2,0,1,0,145,153
1,2,0,1,0,145,151
1,2,0,1,0,146,154
1,2,0,1,0,146,155
1,2,0,1,0,148,156
1,2,0,1,0,148,155
1,2,0,1,0,149,153
1,2,0,1,0,149,155
1,2,0,1,0,149,154
1,2,0,1,0,154,158
1,2,0,1,0,150,155
1,2,0,1,0,151,155
1,2,0,1,0,151,155
1,2,0,1,0,149,150
1,2,0,1,0,150,151
1,2,0,1,0,150,152
1,2,0,1,0,150,156
1,2,0,1,0,156,157
1,2,0,1,0,151,152
1,2,0,1,0,153,158
1,2,0,1,0,151,153
1,2,0,1,0,152,157
1,2,0,1,0,154,155
1,2,0,1,0,155,156
1,2,0,1,0,149,151
1,2,0,1,0,149,150
1,2,0,1,0,152,159
1,2,0,1,0,156,159
1,2,0,1,0,153,160
1,2,0,1,0,154,160
1,2,0,1,0,152,161
1,2,0,1,0,152,162
1,2,0,1,0,153,163
1,2,0,1,0,153,161
1,2,0,1,0,154,164
1,2,0,1,0,154,165
1,2,0,1,0,156,166
1,2,0,1,0,156,164
1,2,0,1,0,159,162
1,2,0,1,0,160,164
1,2,0,1,0,160,165
1,2,0,1,0,160,163
1,2,0,1,0,161,164
1,2,0,1,0,159,160
1,2,0,1,0,159,166
1,2,0,1,0,159,161
1,2,0,1,0,161,164
1,2,0,1,0,161,162
1,2,0,1,0,160,161
1,2,0,1,0,161,163
1,2,0,1,0,164,165
1,2,0,1,0,159,164
1,2,0,1,0,164,166
1,2,0,1,0,159,160
1,2,0,1,0,159,167
1,2,0,1,0,159,168
1,2,0,1,0,160,169
1,2,0,1,0,161,168
1,2,0,1,0,163,169
1,2,0,1,0,161,169
1,2,0,1,0,162,168
1,2,0,1,0,166,167
1,2,0,1,0,160,170
1,2,0,1,0,164,167
1,2,0,1,0,165,170
1,2,0,1,0,164,170
1,2,0,1,0,157,167
1,2,0,1,0,158,169
1,2,0,1,0,158,170
1,2,0,1,0,157,168
1,2,0,1,0,159,171
1,2,0,1,0,164,173
1,2,0,1,0,161,174
1,2,0,1,0,160,172
1,2,0,1,0,168,171
1,2,0,1,0,167,171
1,2,0,1,0,170,172
1,2,0,1,0,169,172
1,2,0,1,0,172,173
1,2,0,1,0,171,174
1,2,0,1,0,173,174
1,2,0,1,0,171,172
1,2,0,1,0,173,174
1,2,0,1,0,171,172
1,2,0,1,0,169,174
1,2,0,1,0,168,174
1,2,0,1,0,172,174
1,2,0,1,0,170,173
1,2,0,1,0,171,173
1,2,0,1,0,167,173
1,2,0,1,0,171,175
1,2,0,1,0,168,175
1,2,0,1,0,170,176
1,2,0,1,0,169,176
1,2,0,1,0,167,175
1,2,0,1,0,168,177
1,2,0,1,0,168,178
1,2,0,1,0,169,179
1,2,0,1,0,169,178
1,2,0,1,0,170,180
1,2,0,1,0,170,181
1,2,0,1,0,167,182
1,2,0,1,0,167,181
1,2,0,1,0,170,183
1,2,0,1,0,167,184
1,2,0,1,0,168,184
1,2,0,1,0,169,183
1,2,0,1,0,174,178
1,2,0,1,0,172,176
1,2,0,1,0,173,181
1,2,0,1,0,175,176
1,2,0,1,0,176,179
1,2,0,1,0,176,181
1,2,0,1,0,176,180
1,2,0,1,0,175,177
1,2,0,1,0,178,181
1,2,0,1,0,175,176
1,2,0,1,0,175,182
1,2,0,1,0,175,178
1,2,0,1,0,175,181
1,2,0,1,0,177,178
1,2,0,1,0,178,179
1,2,0,1,0,176,178
1,2,0,1,0,180,181
1,2,0,1,0,181,182
1,2,0,1,0,178,181
1,2,0,1,0,176,178
1,2,0,1,0,176,185
1,2,0,1,0,176,186
1,2,0,1,0,176,187
1,2,0,1,0,175,188
1,2,0,1,0,175,189
1,2,0,1,0,178,188
1,2,0,1,0,177,188
1,2,0,1,0,179,185
1,2,0,1,0,178,185
1,2,0,1,0,180,186
1,2,0,1,0,181,186
1,2,0,1,0,181,189
1,2,0,1,0,182,189
1,2,0,1,0,181,190
1,2,0,1,0,178,192
1,2,0,1,0,175,191
1,2,0,1,0,185,187
1,2,0,1,0,188,191
1,2,0,1,0,187,190
1,2,0,1,0,183,186
1,2,0,1,0,186,187
1,2,0,1,0,190,191
1,2,0,1,0,187,191
1,2,0,1,0,190,192
1,2,0,1,0,187,191
1,2,0,1,0,190,192
1,2,0,1,0,189,191
1,2,0,1,0,191,192
1,2,0,1,0,183,185
1,2,0,1,0,185,192
1,2,0,1,0,188,192
1,2,0,1,0,186,190
1,2,0,1,0,184,189
1,2,0,1,0,187,192
1,2,0,1,0,184,188
1,2,0,1,0,189,190
